TIME_TO_INTERVAL,Year,Month,Date,Weekday,Day,Hour,power,dayofweek,isholiday,Temperature,RH,WS,feel_temp,pre_day_1,pre_day_7,pre_day_1_7_2,pre_day_1_7_3,pre_day_1_7_H,pre_similarity,next_similarity
2022-01-12 16:00:00,2022,1,2022-01-12 00:00:00,3,12,16,1150.8399999999992,2,0,17.5,58,0.4,18.079538373749116,1173.87,1337.6600000000005,1173.87,1173.87,1173.87,1222.23,1089.4300000000003
2022-01-12 17:00:00,2022,1,2022-01-12 00:00:00,3,12,17,1030.2999999999997,2,0,17.5,60,1.1,17.704350041809434,1089.4300000000003,1172.2799999999995,1089.4300000000003,1089.4300000000003,1089.4300000000003,1173.87,1066.7499999999998
2022-01-12 18:00:00,2022,1,2022-01-12 00:00:00,3,12,18,1045.2300000000002,2,0,16.1,68,1.8,15.84018887110167,1066.7499999999998,1122.6,1066.7499999999998,1066.7499999999998,1066.7499999999998,1089.4300000000003,944.1300000000003
2022-01-12 19:00:00,2022,1,2022-01-12 00:00:00,3,12,19,971.0800000000003,2,0,15.2,71,0.9,15.426716062942585,944.1300000000003,1076.4800000000002,944.1300000000003,944.1300000000003,944.1300000000003,1066.7499999999998,897.0800000000003
2022-01-12 20:00:00,2022,1,2022-01-12 00:00:00,3,12,20,961.2099999999997,2,0,15,72,0.7,15.345506503121648,897.0800000000003,978.6199999999997,897.0800000000003,897.0800000000003,897.0800000000003,944.1300000000003,813.23
2022-01-12 21:00:00,2022,1,2022-01-12 00:00:00,3,12,21,874.48,2,0,13.8,79,0.3,14.3592164081598,813.23,945.8,813.23,813.23,813.23,897.0800000000003,764.7099999999997
2022-01-12 22:00:00,2022,1,2022-01-12 00:00:00,3,12,22,815.4199999999997,2,0,13,84,0.2,13.59142247809983,764.7099999999997,846.2400000000005,764.7099999999997,764.7099999999997,764.7099999999997,813.23,726.0999999999997
2022-01-12 23:00:00,2022,1,2022-01-12 00:00:00,3,12,23,730.6000000000001,2,0,13.5,82,0.3,14.082847734257435,726.0999999999997,863.4399999999997,726.0999999999997,726.0999999999997,726.0999999999997,764.7099999999997,691.7900000000003
2022-01-13 00:00:00,2022,1,2022-01-13 00:00:00,4,13,0,717.8499999999997,3,0,12.4,69,0.9,11.96648622060475,691.7900000000003,803.4200000000003,691.7900000000003,691.7900000000003,691.7900000000003,726.0999999999997,667.8299999999996
2022-01-13 01:00:00,2022,1,2022-01-13 00:00:00,4,13,1,668.3500000000001,3,0,13.9,80,0.7,14.25411242491839,667.8299999999996,817.2199999999997,667.8299999999996,667.8299999999996,667.8299999999996,691.7900000000003,643.0800000000003
2022-01-13 02:00:00,2022,1,2022-01-13 00:00:00,4,13,2,681.89,3,0,13.7,84,0.4,14.327576655559238,643.0800000000003,726.3799999999999,643.0800000000003,643.0800000000003,643.0800000000003,667.8299999999996,642.3400000000001
2022-01-13 03:00:00,2022,1,2022-01-13 00:00:00,4,13,3,656.0700000000003,3,0,14,81,0.7,14.40951318033271,642.3400000000001,691.8200000000003,642.3400000000001,642.3400000000001,642.3400000000001,643.0800000000003,607.3399999999998
2022-01-13 04:00:00,2022,1,2022-01-13 00:00:00,4,13,4,645.7099999999998,3,0,14.8,70,1.8,14.317977908454697,607.3399999999998,653.5999999999998,607.3399999999998,607.3399999999998,607.3399999999998,642.3400000000001,605.4999999999999
2022-01-13 05:00:00,2022,1,2022-01-13 00:00:00,4,13,5,619.7099999999998,3,0,14.7,71,0.4,15.139260851381902,605.4999999999999,679.7600000000002,605.4999999999999,605.4999999999999,605.4999999999999,607.3399999999998,595.2000000000007
2022-01-13 06:00:00,2022,1,2022-01-13 00:00:00,4,13,6,645.5600000000002,3,0,14.7,71,0.7,14.944260851381905,595.2000000000007,701.5399999999997,595.2000000000007,595.2000000000007,595.2000000000007,605.4999999999999,606.1199999999994
2022-01-13 07:00:00,2022,1,2022-01-13 00:00:00,4,13,7,632.25,3,0,14.9,71,1.2,14.863981066915198,606.1199999999994,715.0000000000003,606.1199999999994,606.1199999999994,606.1199999999994,595.2000000000007,743.55
2022-01-13 08:00:00,2022,1,2022-01-13 00:00:00,4,13,8,779.9199999999997,3,0,15.4,68,1.2,15.372554328786034,743.55,797.44,743.55,743.55,743.55,606.1199999999994,885.9400000000003
2022-01-13 09:00:00,2022,1,2022-01-13 00:00:00,4,13,9,909.64,3,0,16.5,69,1.4,16.62965988100576,885.9400000000003,1040.1,885.9400000000003,885.9400000000003,885.9400000000003,743.55,1031.3099999999997
2022-01-13 10:00:00,2022,1,2022-01-13 00:00:00,4,13,10,1066.3000000000004,3,0,18,61,3,17.122040627903587,1031.3099999999997,1169.3399999999995,1031.3099999999997,1031.3099999999997,1031.3099999999997,885.9400000000003,1066.35
2022-01-13 11:00:00,2022,1,2022-01-13 00:00:00,4,13,11,1114.7799999999997,3,0,18.6,57,3.6,17.2992150098175,1066.35,1147.86,1066.35,1066.35,1066.35,1031.3099999999997,1165.5100000000011
2022-01-13 12:00:00,2022,1,2022-01-13 00:00:00,4,13,12,1200.37,3,0,20,54,2.7,19.46384951387079,1165.5100000000011,1182.14,1165.5100000000011,1165.5100000000011,1165.5100000000011,1066.35,1294.2199999999993
2022-01-13 13:00:00,2022,1,2022-01-13 00:00:00,4,13,13,1222.65,3,0,20.1,55,3.1,19.373396364541648,1294.2199999999993,1340.3200000000004,1294.2199999999993,1294.2199999999993,1294.2199999999993,1165.5100000000011,1319.6600000000005
2022-01-13 14:00:00,2022,1,2022-01-13 00:00:00,4,13,14,1235.8900000000006,3,0,18.9,57,4,17.4062834952146,1319.6600000000005,1361.6800000000005,1319.6600000000005,1319.6600000000005,1319.6600000000005,1294.2199999999993,1245.5600000000004
2022-01-13 16:00:00,2022,1,2022-01-13 00:00:00,4,13,16,1198.38,3,0,16.2,61,4.6,13.885802288916913,1150.8399999999992,1242.2399999999996,1150.8399999999992,1150.8399999999992,1150.8399999999992,1245.5600000000004,1030.2999999999997
2022-01-13 17:00:00,2022,1,2022-01-13 00:00:00,4,13,17,1053.0400000000006,3,0,15,61,3.3,13.281123565144728,1030.2999999999997,1123.96,1030.2999999999997,1030.2999999999997,1030.2999999999997,1150.8399999999992,1045.2300000000002
2022-01-13 18:00:00,2022,1,2022-01-13 00:00:00,4,13,18,958.4299999999994,3,0,14.1,64,3.7,12.03735426240737,1045.2300000000002,1003.0999999999997,1045.2300000000002,1045.2300000000002,1045.2300000000002,1030.2999999999997,971.0800000000003
2022-01-13 19:00:00,2022,1,2022-01-13 00:00:00,4,13,19,860.8300000000003,3,0,13.5,66,2.5,12.158633542207202,971.0800000000003,919.64,971.0800000000003,971.0800000000003,971.0800000000003,1045.2300000000002,961.2099999999997
2022-01-13 20:00:00,2022,1,2022-01-13 00:00:00,4,13,20,838.5999999999997,3,0,13.1,67,2.4,11.77327960195889,961.2099999999997,931.16,961.2099999999997,961.2099999999997,961.2099999999997,971.0800000000003,874.48
2022-01-13 21:00:00,2022,1,2022-01-13 00:00:00,4,13,21,775.0500000000003,3,0,13.1,67,2.6,11.643279601958891,874.48,907.2999999999997,874.48,874.48,874.48,961.2099999999997,815.4199999999997
